"username","kategori","pengikut","gmv","produk_terjual","rata_rata_tayangan","tingkat_interaksi","nomor_kontak","nomor_whatsapp","gmv_per_pembeli","gmv_harian","gmv_mingguan","gmv_bulanan","detail_url","scraped_at"
"user_716","Fashion","1716","100716.0","816","1216","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/716","2026-04-21T23:19:37.566641"
"user_717","Fashion","1717","100717.0","817","1217","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/717","2026-04-21T23:19:37.566641"
"user_718","Fashion","1718","100718.0","818","1218","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/718","2026-04-21T23:19:37.566641"
"user_719","Fashion","1719","100719.0","819","1219","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/719","2026-04-21T23:19:37.566641"
"user_720","Fashion","1720","100720.0","820","1220","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/720","2026-04-21T23:19:37.566641"
"user_721","Fashion","1721","100721.0","821","1221","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/721","2026-04-21T23:19:37.566641"
"user_722","Fashion","1722","100722.0","822","1222","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/722","2026-04-21T23:19:37.566641"
"user_723","Fashion","1723","100723.0","823","1223","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/723","2026-04-21T23:19:37.566641"
"user_724","Fashion","1724","100724.0","824","1224","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/724","2026-04-21T23:19:37.566641"
"user_725","Fashion","1725","100725.0","825","1225","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/725","2026-04-21T23:19:37.566641"
"user_726","Fashion","1726","100726.0","826","1226","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/726","2026-04-21T23:19:37.566641"
"user_727","Fashion","1727","100727.0","827","1227","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/727","2026-04-21T23:19:37.566641"
"user_728","Fashion","1728","100728.0","828","1228","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/728","2026-04-21T23:19:37.566641"
"user_729","Fashion","1729","100729.0","829","1229","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/729","2026-04-21T23:19:37.566641"
"user_730","Fashion","1730","100730.0","830","1230","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/730","2026-04-21T23:19:37.566641"
"user_731","Fashion","1731","100731.0","831","1231","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/731","2026-04-21T23:19:37.566641"
"user_732","Fashion","1732","100732.0","832","1232","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/732","2026-04-21T23:19:37.566641"
"user_733","Fashion","1733","100733.0","833","1233","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/733","2026-04-21T23:19:37.566641"
"user_734","Fashion","1734","100734.0","834","1234","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/734","2026-04-21T23:19:37.566641"
"user_735","Fashion","1735","100735.0","835","1235","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/735","2026-04-21T23:19:37.566641"
"user_736","Fashion","1736","100736.0","836","1236","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/736","2026-04-21T23:19:37.566641"
"user_737","Fashion","1737","100737.0","837","1237","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/737","2026-04-21T23:19:37.566641"
"user_738","Fashion","1738","100738.0","838","1238","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/738","2026-04-21T23:19:37.566641"
"user_739","Fashion","1739","100739.0","839","1239","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/739","2026-04-21T23:19:37.566641"
"user_740","Fashion","1740","100740.0","840","1240","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/740","2026-04-21T23:19:37.566641"
"user_741","Fashion","1741","100741.0","841","1241","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/741","2026-04-21T23:19:37.566641"
"user_742","Fashion","1742","100742.0","842","1242","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/742","2026-04-21T23:19:37.566641"
"user_743","Fashion","1743","100743.0","843","1243","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/743","2026-04-21T23:19:37.566641"
"user_744","Fashion","1744","100744.0","844","1244","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/744","2026-04-21T23:19:37.566641"
"user_745","Fashion","1745","100745.0","845","1245","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/745","2026-04-21T23:19:37.566641"
"user_746","Fashion","1746","100746.0","846","1246","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/746","2026-04-21T23:19:37.566641"
"user_747","Fashion","1747","100747.0","847","1247","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/747","2026-04-21T23:19:37.566641"
"user_748","Fashion","1748","100748.0","848","1248","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/748","2026-04-21T23:19:37.566641"
"user_749","Fashion","1749","100749.0","849","1249","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/749","2026-04-21T23:19:37.566641"
"user_750","Fashion","1750","100750.0","850","1250","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/750","2026-04-21T23:19:37.566641"
"user_751","Fashion","1751","100751.0","851","1251","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/751","2026-04-21T23:19:37.566641"
"user_752","Fashion","1752","100752.0","852","1252","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/752","2026-04-21T23:19:37.566641"
"user_753","Fashion","1753","100753.0","853","1253","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/753","2026-04-21T23:19:37.566641"
"user_754","Fashion","1754","100754.0","854","1254","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/754","2026-04-21T23:19:37.566641"
"user_755","Fashion","1755","100755.0","855","1255","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/755","2026-04-21T23:19:37.566641"
"user_756","Fashion","1756","100756.0","856","1256","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/756","2026-04-21T23:19:37.566641"
"user_757","Fashion","1757","100757.0","857","1257","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/757","2026-04-21T23:19:37.566641"
"user_758","Fashion","1758","100758.0","858","1258","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/758","2026-04-21T23:19:37.566641"
"user_759","Fashion","1759","100759.0","859","1259","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/759","2026-04-21T23:19:37.566641"
"user_760","Fashion","1760","100760.0","860","1260","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/760","2026-04-21T23:19:37.566641"
"user_761","Fashion","1761","100761.0","861","1261","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/761","2026-04-21T23:19:37.566641"
"user_762","Fashion","1762","100762.0","862","1262","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/762","2026-04-21T23:19:37.566641"
"user_763","Fashion","1763","100763.0","863","1263","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/763","2026-04-21T23:19:37.566641"
"user_764","Fashion","1764","100764.0","864","1264","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/764","2026-04-21T23:19:37.566641"
"user_765","Fashion","1765","100765.0","865","1265","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/765","2026-04-21T23:19:37.566641"
"user_766","Fashion","1766","100766.0","866","1266","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/766","2026-04-21T23:19:37.566641"
"user_767","Fashion","1767","100767.0","867","1267","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/767","2026-04-21T23:19:37.566641"
"user_768","Fashion","1768","100768.0","868","1268","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/768","2026-04-21T23:19:37.566641"
"user_769","Fashion","1769","100769.0","869","1269","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/769","2026-04-21T23:19:37.566641"
"user_770","Fashion","1770","100770.0","870","1270","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/770","2026-04-21T23:19:37.566641"
"user_771","Fashion","1771","100771.0","871","1271","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/771","2026-04-21T23:19:37.566641"
"user_772","Fashion","1772","100772.0","872","1272","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/772","2026-04-21T23:19:37.566641"
"user_773","Fashion","1773","100773.0","873","1273","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/773","2026-04-21T23:19:37.566641"
"user_774","Fashion","1774","100774.0","874","1274","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/774","2026-04-21T23:19:37.566641"
"user_775","Fashion","1775","100775.0","875","1275","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/775","2026-04-21T23:19:37.566641"
"user_776","Fashion","1776","100776.0","876","1276","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/776","2026-04-21T23:19:37.566641"
"user_777","Fashion","1777","100777.0","877","1277","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/777","2026-04-21T23:19:37.566641"
"user_778","Fashion","1778","100778.0","878","1278","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/778","2026-04-21T23:19:37.566641"
"user_779","Fashion","1779","100779.0","879","1279","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/779","2026-04-21T23:19:37.566641"
"user_780","Fashion","1780","100780.0","880","1280","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/780","2026-04-21T23:19:37.566641"
"user_781","Fashion","1781","100781.0","881","1281","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/781","2026-04-21T23:19:37.566641"
"user_782","Fashion","1782","100782.0","882","1282","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/782","2026-04-21T23:19:37.566641"
"user_783","Fashion","1783","100783.0","883","1283","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/783","2026-04-21T23:19:37.566641"
"user_784","Fashion","1784","100784.0","884","1284","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/784","2026-04-21T23:19:37.566641"
"user_785","Fashion","1785","100785.0","885","1285","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/785","2026-04-21T23:19:37.566641"
"user_786","Fashion","1786","100786.0","886","1286","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/786","2026-04-21T23:19:37.566641"
"user_787","Fashion","1787","100787.0","887","1287","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/787","2026-04-21T23:19:37.566641"
"user_788","Fashion","1788","100788.0","888","1288","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/788","2026-04-21T23:19:37.566641"
"user_789","Fashion","1789","100789.0","889","1289","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/789","2026-04-21T23:19:37.566641"
"user_790","Fashion","1790","100790.0","890","1290","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/790","2026-04-21T23:19:37.566641"
"user_791","Fashion","1791","100791.0","891","1291","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/791","2026-04-21T23:19:37.566641"
"user_792","Fashion","1792","100792.0","892","1292","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/792","2026-04-21T23:19:37.566641"
"user_793","Fashion","1793","100793.0","893","1293","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/793","2026-04-21T23:19:37.566641"
"user_794","Fashion","1794","100794.0","894","1294","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/794","2026-04-21T23:19:37.566641"
"user_795","Fashion","1795","100795.0","895","1295","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/795","2026-04-21T23:19:37.566641"
"user_796","Fashion","1796","100796.0","896","1296","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/796","2026-04-21T23:19:37.566641"
"user_797","Fashion","1797","100797.0","897","1297","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/797","2026-04-21T23:19:37.566641"
"user_798","Fashion","1798","100798.0","898","1298","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/798","2026-04-21T23:19:37.566641"
"user_799","Fashion","1799","100799.0","899","1299","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/799","2026-04-21T23:19:37.566641"
"user_800","Fashion","1800","100800.0","900","1300","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/800","2026-04-21T23:19:37.566641"
"user_801","Fashion","1801","100801.0","901","1301","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/801","2026-04-21T23:19:37.566641"
"user_802","Fashion","1802","100802.0","902","1302","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/802","2026-04-21T23:19:37.566641"
"user_803","Fashion","1803","100803.0","903","1303","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/803","2026-04-21T23:19:37.566641"
"user_804","Fashion","1804","100804.0","904","1304","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/804","2026-04-21T23:19:37.566641"
"user_805","Fashion","1805","100805.0","905","1305","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/805","2026-04-21T23:19:37.566641"
"user_806","Fashion","1806","100806.0","906","1306","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/806","2026-04-21T23:19:37.566641"
"user_807","Fashion","1807","100807.0","907","1307","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/807","2026-04-21T23:19:37.566641"
"user_808","Fashion","1808","100808.0","908","1308","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/808","2026-04-21T23:19:37.566641"
"user_809","Fashion","1809","100809.0","909","1309","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/809","2026-04-21T23:19:37.566641"
"user_810","Fashion","1810","100810.0","910","1310","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/810","2026-04-21T23:19:37.566641"
"user_811","Fashion","1811","100811.0","911","1311","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/811","2026-04-21T23:19:37.566641"
"user_812","Fashion","1812","100812.0","912","1312","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/812","2026-04-21T23:19:37.566641"
"user_813","Fashion","1813","100813.0","913","1313","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/813","2026-04-21T23:19:37.566641"
"user_814","Fashion","1814","100814.0","914","1314","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/814","2026-04-21T23:19:37.566641"
"user_815","Fashion","1815","100815.0","915","1315","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/815","2026-04-21T23:19:37.566641"
"user_816","Fashion","1816","100816.0","916","1316","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/816","2026-04-21T23:19:37.566641"
"user_817","Fashion","1817","100817.0","917","1317","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/817","2026-04-21T23:19:37.566641"
"user_818","Fashion","1818","100818.0","918","1318","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/818","2026-04-21T23:19:37.566641"
"user_819","Fashion","1819","100819.0","919","1319","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/819","2026-04-21T23:19:37.566641"
"user_820","Fashion","1820","100820.0","920","1320","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/820","2026-04-21T23:19:37.566641"
"user_821","Fashion","1821","100821.0","921","1321","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/821","2026-04-21T23:19:37.566641"
"user_822","Fashion","1822","100822.0","922","1322","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/822","2026-04-21T23:19:37.566641"
"user_823","Fashion","1823","100823.0","923","1323","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/823","2026-04-21T23:19:37.566641"
"user_824","Fashion","1824","100824.0","924","1324","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/824","2026-04-21T23:19:37.566641"
"user_825","Fashion","1825","100825.0","925","1325","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/825","2026-04-21T23:19:37.566641"
"user_826","Fashion","1826","100826.0","926","1326","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/826","2026-04-21T23:19:37.566641"
"user_827","Fashion","1827","100827.0","927","1327","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/827","2026-04-21T23:19:37.566641"
"user_828","Fashion","1828","100828.0","928","1328","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/828","2026-04-21T23:19:37.566641"
"user_829","Fashion","1829","100829.0","929","1329","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/829","2026-04-21T23:19:37.566641"
"user_830","Fashion","1830","100830.0","930","1330","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/830","2026-04-21T23:19:37.566641"
"user_831","Fashion","1831","100831.0","931","1331","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/831","2026-04-21T23:19:37.566641"
"user_832","Fashion","1832","100832.0","932","1332","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/832","2026-04-21T23:19:37.566641"
"user_833","Fashion","1833","100833.0","933","1333","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/833","2026-04-21T23:19:37.566641"
"user_834","Fashion","1834","100834.0","934","1334","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/834","2026-04-21T23:19:37.566641"
"user_835","Fashion","1835","100835.0","935","1335","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/835","2026-04-21T23:19:37.566641"
"user_836","Fashion","1836","100836.0","936","1336","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/836","2026-04-21T23:19:37.566641"
"user_837","Fashion","1837","100837.0","937","1337","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/837","2026-04-21T23:19:37.566641"
"user_838","Fashion","1838","100838.0","938","1338","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/838","2026-04-21T23:19:37.566641"
"user_839","Fashion","1839","100839.0","939","1339","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/839","2026-04-21T23:19:37.566641"
"user_840","Fashion","1840","100840.0","940","1340","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/840","2026-04-21T23:19:37.566641"
"user_841","Fashion","1841","100841.0","941","1341","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/841","2026-04-21T23:19:37.566641"
"user_842","Fashion","1842","100842.0","942","1342","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/842","2026-04-21T23:19:37.566641"
"user_843","Fashion","1843","100843.0","943","1343","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/843","2026-04-21T23:19:37.566641"
"user_844","Fashion","1844","100844.0","944","1344","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/844","2026-04-21T23:19:37.566641"
"user_845","Fashion","1845","100845.0","945","1345","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/845","2026-04-21T23:19:37.566641"
"user_846","Fashion","1846","100846.0","946","1346","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/846","2026-04-21T23:19:37.566641"
"user_847","Fashion","1847","100847.0","947","1347","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/847","2026-04-21T23:19:37.566641"
"user_848","Fashion","1848","100848.0","948","1348","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/848","2026-04-21T23:19:37.566641"
"user_849","Fashion","1849","100849.0","949","1349","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/849","2026-04-21T23:19:37.566641"
"user_850","Fashion","1850","100850.0","950","1350","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/850","2026-04-21T23:19:37.566641"
"user_851","Fashion","1851","100851.0","951","1351","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/851","2026-04-21T23:19:37.566641"
"user_852","Fashion","1852","100852.0","952","1352","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/852","2026-04-21T23:19:37.566641"
"user_853","Fashion","1853","100853.0","953","1353","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/853","2026-04-21T23:19:37.566641"
"user_854","Fashion","1854","100854.0","954","1354","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/854","2026-04-21T23:19:37.566641"
"user_855","Fashion","1855","100855.0","955","1355","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/855","2026-04-21T23:19:37.566641"
"user_856","Fashion","1856","100856.0","956","1356","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/856","2026-04-21T23:19:37.566641"
"user_857","Fashion","1857","100857.0","957","1357","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/857","2026-04-21T23:19:37.566641"
"user_858","Fashion","1858","100858.0","958","1358","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/858","2026-04-21T23:19:37.566641"
"user_859","Fashion","1859","100859.0","959","1359","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/859","2026-04-21T23:19:37.566641"
"user_860","Fashion","1860","100860.0","960","1360","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/860","2026-04-21T23:19:37.566641"
"user_861","Fashion","1861","100861.0","961","1361","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/861","2026-04-21T23:19:37.566641"
"user_862","Fashion","1862","100862.0","962","1362","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/862","2026-04-21T23:19:37.566641"
"user_863","Fashion","1863","100863.0","963","1363","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/863","2026-04-21T23:19:37.566641"
"user_864","Fashion","1864","100864.0","964","1364","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/864","2026-04-21T23:19:37.566641"
"user_865","Fashion","1865","100865.0","965","1365","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/865","2026-04-21T23:19:37.566641"
"user_866","Fashion","1866","100866.0","966","1366","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/866","2026-04-21T23:19:37.566641"
"user_867","Fashion","1867","100867.0","967","1367","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/867","2026-04-21T23:19:37.566641"
"user_868","Fashion","1868","100868.0","968","1368","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/868","2026-04-21T23:19:37.566641"
"user_869","Fashion","1869","100869.0","969","1369","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/869","2026-04-21T23:19:37.566641"
"user_870","Fashion","1870","100870.0","970","1370","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/870","2026-04-21T23:19:37.566641"
"user_871","Fashion","1871","100871.0","971","1371","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/871","2026-04-21T23:19:37.566641"
